STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,HPCP,Measurement_Flag,Quality_Flag
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120202 18:00,0.0,T, 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120202 21:00,0.0,T, 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120210 23:00,0.0,T, 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120211 00:00,0.0,T, 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120211 01:00,0.01, , 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120211 02:00,0.01, , 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120211 03:00,0.03, , 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120211 04:00,0.0,T, 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120211 05:00,0.0,T, 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120211 06:00,0.0,T, 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120211 07:00,0.02, , 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120211 08:00,0.0,T, 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120211 09:00,0.0,T, 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120211 10:00,0.0,T, 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120211 11:00,0.0,T, 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120211 12:00,0.0,T, 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120211 13:00,0.0,T, 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120211 14:00,0.0,T, 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120211 15:00,0.0,T, 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120213 08:00,0.0,T, 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120213 09:00,0.0,T, 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120215 05:00,0.0,T, 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120215 06:00,0.0,T, 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120216 17:00,0.0,T, 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120216 18:00,0.0,T, 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120216 19:00,0.0,T, 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120216 20:00,0.0,T, 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120216 21:00,0.01, , 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120216 22:00,0.02, , 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120216 23:00,0.01, , 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120217 00:00,0.0,T, 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120217 01:00,0.0,T, 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120217 07:00,0.0,T, 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120217 08:00,0.01, , 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120217 09:00,0.0,T, 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120217 11:00,0.0,T, 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120221 22:00,0.0,T, 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120223 02:00,0.0,T, 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120223 03:00,0.01, , 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120223 10:00,0.01, , 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120223 12:00,0.01, , 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120223 13:00,0.02, , 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120224 10:00,0.0,T, 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120224 11:00,0.01, , 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120224 15:00,0.0,T, 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120224 16:00,0.03, , 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120224 17:00,0.02, , 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120224 18:00,0.02, , 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120224 19:00,0.02, , 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120224 20:00,0.1, , 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120224 21:00,0.11, , 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120224 22:00,0.07, , 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120224 23:00,0.12, , 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120225 00:00,0.04, , 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120225 20:00,0.0,T, 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120229 13:00,0.0,T, 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120229 14:00,0.03, , 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120229 15:00,0.04, , 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120229 16:00,0.02, , 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120229 17:00,0.01, , 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120229 18:00,0.03, , 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120229 19:00,0.04, , 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120229 20:00,0.03, , 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120229 21:00,0.04, , 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120229 22:00,0.01, , 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120229 23:00,0.01, , 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120301 00:00,0.03, , 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120301 01:00,0.02, , 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120301 02:00,0.02, , 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120301 03:00,0.04, , 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120301 04:00,0.11, , 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120301 05:00,0.07, , 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120301 06:00,0.04, , 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120301 07:00,0.02, , 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120301 08:00,0.09, , 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120301 09:00,0.02, , 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120301 10:00,0.0,T, 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120301 11:00,0.0,T, 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120301 12:00,0.02, , 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120301 13:00,0.03, , 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120301 14:00,0.03, , 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120301 15:00,0.03, , 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120301 16:00,0.0,T, 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120301 17:00,0.0,T, 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120301 18:00,0.01, , 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120301 19:00,0.02, , 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120301 20:00,0.01, , 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120301 21:00,0.0,T, 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120301 22:00,0.0,T, 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120301 23:00,0.0,T, 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120302 00:00,0.0,T, 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120303 01:00,0.03, , 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120303 02:00,0.07, , 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120303 03:00,0.05, , 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120303 04:00,0.02, , 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120303 05:00,0.01, , 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120303 06:00,0.02, , 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120303 07:00,0.01, , 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120303 08:00,0.03, , 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120303 09:00,0.01, , 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120303 10:00,0.01, , 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120303 11:00,0.01, , 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120303 12:00,0.07, , 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120303 13:00,0.03, , 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120303 14:00,0.01, , 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120309 02:00,0.0,T, 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120309 03:00,0.0,T, 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120309 04:00,0.0,T, 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120309 05:00,0.0,T, 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120309 06:00,0.0,T, 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120309 14:00,0.0,T, 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120309 15:00,0.0,T, 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120309 23:00,0.0,T, 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120310 07:00,0.0,T, 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120310 08:00,0.0,T, 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120310 09:00,0.0,T, 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120310 10:00,0.0,T, 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120313 02:00,0.0,T, 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120313 03:00,0.0,T, 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120313 06:00,0.0,T, 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120313 07:00,0.04, , 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120313 08:00,0.03, , 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120313 09:00,0.0,T, 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120313 22:00,0.0,T, 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120315 16:00,0.0,T, 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120315 17:00,0.0,T, 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120316 10:00,0.01, , 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120316 13:00,0.0,T, 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120316 14:00,0.0,T, 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120316 15:00,0.03, , 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120316 16:00,0.01, , 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120316 18:00,0.02, , 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120324 21:00,0.0,T, 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120325 02:00,0.0,T, 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120325 03:00,0.0,T, 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120325 04:00,0.0,T, 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120325 05:00,0.0,T, 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120325 06:00,0.0,T, 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120325 07:00,0.0,T, 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120325 08:00,0.0,T, 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120325 15:00,0.0,T, 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120325 16:00,0.0,T, 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120325 17:00,0.01, , 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120326 08:00,0.0,T, 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120326 09:00,0.0,T, 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120328 09:00,0.0,T, 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120328 11:00,0.0,T, 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120328 12:00,0.05, , 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120328 19:00,0.0,T, 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120328 20:00,0.0,T, 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120328 21:00,0.0,T, 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120328 23:00,0.01, , 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120329 00:00,0.0,T, 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120329 02:00,0.0,T, 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120329 03:00,0.0,T, 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120329 04:00,0.01, , 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120329 05:00,0.0,T, 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120329 06:00,0.0,T, 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120331 03:00,0.0,T, 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120331 07:00,0.01, , 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120331 08:00,0.02, , 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120331 09:00,0.0,T, 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120331 10:00,0.0,T, 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120331 11:00,0.0,T, 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120331 12:00,0.0,T, 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120331 13:00,0.0,T, 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120401 01:00,0.0,g, 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120401 17:00,0.0,T, 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120401 18:00,0.01, , 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120401 19:00,0.04, , 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120401 20:00,0.0,T, 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120401 21:00,0.02, , 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120401 22:00,0.04, , 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120401 23:00,0.03, , 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120402 00:00,0.05, , 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120402 01:00,0.04, , 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120402 02:00,0.01, , 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120402 03:00,0.0,T, 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120402 12:00,0.0,T, 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120402 13:00,0.0,T, 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120404 19:00,0.0,T, 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120404 20:00,0.0,T, 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120408 12:00,0.0,T, 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120412 05:00,0.0,T, 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120412 11:00,0.0,T, 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120412 12:00,0.04, , 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120412 13:00,0.14, , 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120412 14:00,0.03, , 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120412 15:00,0.07, , 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120412 16:00,0.02, , 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120412 17:00,0.02, , 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120416 00:00,0.0,T, 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120416 01:00,0.0,T, 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120416 02:00,0.0,T, 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120416 03:00,0.0,T, 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120421 02:00,0.0,T, 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120421 03:00,0.01, , 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120422 08:00,0.0,T, 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120422 09:00,0.0,T, 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120422 12:00,0.0,T, 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120422 13:00,0.02, , 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120422 14:00,0.08, , 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120422 15:00,0.09, , 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120422 16:00,0.07, , 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120422 17:00,0.08, , 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120422 18:00,0.08, , 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120422 19:00,0.11, , 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120422 20:00,0.08, , 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120422 21:00,0.04, , 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120422 22:00,0.09, , 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120422 23:00,0.15, , 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120423 00:00,0.15, , 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120423 01:00,0.25, , 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120423 02:00,0.43, , 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120423 03:00,0.32, , 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120423 04:00,0.12, , 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120423 05:00,0.11, , 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120423 06:00,0.02, , 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120423 07:00,0.02, , 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120423 08:00,0.02, , 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120423 09:00,0.14, , 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120423 10:00,0.01, , 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120423 11:00,0.0,T, 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120423 12:00,0.0,T, 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120423 15:00,0.01, , 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120423 16:00,0.03, , 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120425 17:00,0.0,T, 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120425 19:00,0.0,T, 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120425 20:00,0.0,T, 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120426 18:00,0.0,T, 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120426 19:00,0.0,T, 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120427 00:00,0.0,T, 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120427 01:00,0.0,T, 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120427 02:00,0.0,T, 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120427 03:00,0.0,T, 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120427 08:00,0.0,T, 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120427 09:00,0.0,T, 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120501 01:00,0.0,g, 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120501 02:00,0.0,T, 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120501 04:00,0.02, , 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120501 05:00,0.03, , 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120501 08:00,0.04, , 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120501 09:00,0.07, , 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120501 10:00,0.12, , 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120501 11:00,0.13, , 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120501 12:00,0.05, , 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120501 13:00,0.11, , 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120501 14:00,0.02, , 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120501 15:00,0.0,T, 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120501 16:00,0.01, , 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120501 17:00,0.0,T, 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120501 18:00,0.0,T, 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120501 19:00,0.0,T, 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120501 20:00,0.0,T, 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120502 08:00,0.0,T, 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120502 09:00,0.0,T, 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120503 03:00,0.01, , 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120503 04:00,0.02, , 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120503 05:00,0.01, , 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120503 06:00,0.0,T, 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120503 07:00,0.0,T, 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120503 08:00,0.0,T, 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120503 09:00,0.0,T, 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120503 20:00,0.0,T, 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120503 21:00,0.0,T, 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120504 04:00,0.01, , 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120504 05:00,0.0,T, 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120504 06:00,0.0,T, 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120504 08:00,0.0,T, 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120504 09:00,0.0,T, 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120504 12:00,0.0,T, 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120505 02:00,0.03, , 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120505 03:00,0.06, , 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120505 04:00,0.0,T, 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120505 05:00,0.0,T, 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120508 04:00,0.0,T, 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120508 05:00,0.0,T, 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120508 06:00,0.03, , 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120508 07:00,0.04, , 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120508 08:00,0.01, , 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120508 10:00,0.0,T, 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120508 11:00,0.0,T, 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120508 12:00,0.0,T, 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120508 13:00,0.0,T, 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120508 14:00,0.0,T, 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120508 15:00,0.0,T, 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120508 16:00,0.0,T, 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120508 17:00,0.0,T, 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120508 18:00,0.01, , 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120508 19:00,0.02, , 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120508 20:00,0.0,T, 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120508 21:00,0.0,T, 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120508 22:00,0.01, , 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120508 23:00,0.02, , 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120509 00:00,0.02, , 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120509 01:00,0.0,T, 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120509 03:00,0.01, , 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120509 04:00,0.0,T, 
COOP:190770,BOSTON MA US,3.7,42.3606,-71.0106,20120509 05:00,0.0,T, 
